epoch,weights
90118,0.40325
90119,0.40325
90120,0.40325
90121,0.40325
90122,0.40325
90123,0.40325
90124,0.40325
90125,0.40325
90126,0.40325
90127,0.40325
90128,0.40325
90129,0.40325
90130,0.40325
90131,0.40325
90132,0.40325
90133,0.40325
90134,0.40325
90135,0.40325
90136,0.40325
90137,0.40325
90138,0.40325
90139,0.40325
90140,0.40325
90141,0.40325
90142,0.40325
90143,0.40325
90144,0.40325
90145,0.40325
90146,0.40325
90147,0.40325
90148,0.40325
90149,0.40325
90150,0.40325
90151,0.40325
90152,0.40325
90153,0.40325
90154,0.40325
90155,0.40325
90156,0.40325
90157,0.40325
90158,0.40325
90159,0.40325
90160,0.40325
90161,0.40325
90162,0.40325
90163,0.40325
90164,0.40325
90165,0.40325
90166,0.40325
90167,0.40325
90168,0.40325
90169,0.40325
90170,0.40325
90171,0.40325
90172,0.40325
90173,0.40325
90174,0.40325
90175,0.40325
90176,0.40325
90177,0.40325
90178,0.40325
90179,0.40325
90180,0.40325
90181,0.40325
90182,0.40325
90183,0.40325
90184,0.40325
90185,0.40325
90186,0.40325
90187,0.40325
90188,0.40325
90189,0.40325
90190,0.40325
90191,0.40325
90192,0.40325
90193,0.40325
90194,0.40325
90195,0.40325
90196,0.40325
90197,0.40325
90198,0.40325
90199,0.40325
90200,0.40325
90201,0.40325
90202,0.40325
90203,0.40325
90204,0.40325
90205,0.40325
90206,0.40325
90207,0.40325
90208,0.40325
90209,0.40325
90210,0.40325
90211,0.40325
90212,0.40325
90213,0.40325
90214,0.40325
90215,0.40325
90216,0.40325
90217,0.40325
90218,0.40325
90219,0.40325
90220,0.40325
90221,0.40325
90222,0.40325
90223,0.40325
90224,0.40325
90225,0.40325
90226,0.40325
90227,0.40325
90228,0.40325
90229,0.40325
90230,0.40325
90231,0.40325
90232,0.40325
90233,0.40325
90234,0.40325
90235,0.40325
90236,0.40325
90237,0.40325
90238,0.40325
90239,0.40325
90240,0.40325
90241,0.40325
90242,0.40325
90243,0.40325
90244,0.40325
90245,0.40325
90246,0.40325
90247,0.40325
90248,0.40325
90249,0.40325
90250,0.40325
90251,0.40325
90252,0.40325
90253,0.40325
90254,0.40325
90255,0.40325
90256,0.40325
90257,0.40325
90258,0.40325
90259,0.40325
90260,0.40325
90261,0.40325
90262,0.40325
90263,0.40325
90264,0.40325
90265,0.40325
90266,0.40325
90267,0.40325
90268,0.40325
90269,0.40325
90270,0.40325
90271,0.40325
90272,0.40325
90273,0.40325
90274,0.40325
90275,0.40325
90276,0.40325
90277,0.40325
90278,0.40325
90279,0.40325
90280,0.40325
90281,0.40325
90282,0.40325
90283,0.40325
90284,0.40325
90285,0.40325
90286,0.40325
90287,0.40325
90288,0.40325
90289,0.40325
90290,0.40325
90291,0.40325
90292,0.40325
90293,0.40325
90294,0.40325
90295,0.40325
90296,0.40325
90297,0.40325
90298,0.40325
90299,0.40325
90300,0.40325
90301,0.40325
90302,0.40325
90303,0.40325
90304,0.40325
90305,0.40325
90306,0.40325
90307,0.40325
90308,0.40325
90309,0.40325
90310,0.40325
90311,0.40325
90312,0.40325
90313,0.40325
90314,0.40325
90315,0.40325
90316,0.40325
90317,0.40325
90318,0.40325
90319,0.40325
90320,0.40325
90321,0.40325
90322,0.40325
90323,0.40325
90324,0.40325
90325,0.40325
90326,0.40325
90327,0.40325
90328,0.40325
90329,0.40325
90330,0.40325
90331,0.40325
90332,0.40325
90333,0.40325
90334,0.40325
90335,0.40325
90336,0.40325
90337,0.40325
90338,0.40325
90339,0.40325
90340,0.40325
90341,0.40325
90342,0.40325
90343,0.40325
90344,0.40325
90345,0.40325
90346,0.40325
90347,0.40325
90348,0.40325
90349,0.40325
90350,0.40325
90351,0.40325
90352,0.40325
90353,0.40325
90354,0.40325
90355,0.40325
90356,0.40325
90357,0.40325
90358,0.40325
90359,0.40325
90360,0.40325
90361,0.40325
90362,0.40325
90363,0.40325
90364,0.40325
90365,0.40325
90366,0.40325
90367,0.40325
90368,0.40325
90369,0.40325
90370,0.40325
90371,0.40325
90372,0.40325
90373,0.40325
90374,0.40325
90375,0.40325
90376,0.40325
90377,0.40325
90378,0.40325
90379,0.40325
90380,0.40325
90381,0.40325
90382,0.40325
90383,0.40325
90384,0.40325
90385,0.40325
90386,0.40325
90387,0.40325
90388,0.40325
90389,0.40325
90390,0.40325
90391,0.40325
90392,0.40325
90393,0.40325
90394,0.40325
90395,0.40325
90396,0.40325
90397,0.40325
90398,0.40325
90399,0.40325
90400,0.40325
90401,0.40325
90402,0.40325
90403,0.40325
90404,0.40325
90405,0.40325
90406,0.40325
90407,0.40325
90408,0.40325
90409,0.40325
90410,0.40325
90411,0.40325
90412,0.40325
90413,0.40325
90414,0.40325
90415,0.40325
90416,0.40325
90417,0.40325
90418,0.40325
90419,0.40325
90420,0.40325
90421,0.40325
90422,0.40325
90423,0.40325
90424,0.40325
90425,0.40325
90426,0.40325
90427,0.40325
90428,0.40325
90429,0.40325
90430,0.40325
90431,0.40325
90432,0.40325
90433,0.40325
90434,0.40325
90435,0.40325
90436,0.40325
90437,0.40325
90438,0.40325
90439,0.40325
90440,0.40325
90441,0.40325
90442,0.40325
90443,0.40325
90444,0.40325
90445,0.40325
90446,0.40325
90447,0.40325
90448,0.40325
90449,0.40325
90450,0.40325
90451,0.40325
90452,0.40325
90453,0.40325
90454,0.40325
90455,0.40325
90456,0.40325
90457,0.40325
90458,0.40325
90459,0.40325
90460,0.40325
90461,0.40325
90462,0.40325
90463,0.40325
90464,0.40325
90465,0.40325
90466,0.40325
90467,0.40325
90468,0.40325
90469,0.40325
90470,0.40325
90471,0.40325
90472,0.40325
90473,0.40325
90474,0.40325
90475,0.40325
90476,0.40325
90477,0.40325
90478,0.40325
90479,0.40325
90480,0.40325
90481,0.40325
90482,0.40325
90483,0.40325
90484,0.40325
90485,0.40325
90486,0.40325
90487,0.40325
90488,0.40325
90489,0.40325
90490,0.40325
90491,0.40325
90492,0.40325
90493,0.40325
90494,0.40325
90495,0.40325
90496,0.40325
90497,0.40325
90498,0.40325
90499,0.40325
90500,0.40325
90501,0.40325
90502,0.40325
90503,0.40325
90504,0.40325
90505,0.40325
90506,0.40325
90507,0.40325
90508,0.40325
90509,0.40325
90510,0.40325
90511,0.40325
90512,0.40325
90513,0.40325
90514,0.40325
90515,0.40325
90516,0.40325
90517,0.40325
90518,0.40325
90519,0.40325
90520,0.40325
90521,0.40325
90522,0.40325
90523,0.40325
90524,0.40325
90525,0.40325
90526,0.40325
90527,0.40325
90528,0.40325
90529,0.40325
90530,0.40325
90531,0.40325
90532,0.40325
90533,0.40325
90534,0.40325
90535,0.40325
90536,0.40325
90537,0.40325
90538,0.40325
90539,0.40325
90540,0.40325
90541,0.40325
90542,0.40325
90543,0.40325
90544,0.40325
90545,0.40325
90546,0.40325
90547,0.40325
90548,0.40325
90549,0.40325
90550,0.40325
90551,0.40325
90552,0.40325
90553,0.40325
90554,0.40325
90555,0.40325
90556,0.40325
90557,0.40325
90558,0.40325
90559,0.40325
90560,0.40325
90561,0.40325
90562,0.40325
90563,0.40325
90564,0.40325
90565,0.40325
90566,0.40325
90567,0.40325
90568,0.40325
90569,0.40325
90570,0.40325
90571,0.40325
90572,0.40325
90573,0.40325
90574,0.40325
90575,0.40325
90576,0.40325
90577,0.40325
90578,0.40325
90579,0.40325
90580,0.40325
90581,0.40325
90582,0.40325
90583,0.40325
90584,0.40325
90585,0.40325
90586,0.40325
90587,0.40325
90588,0.40325
90589,0.40325
90590,0.40325
90591,0.40325
90592,0.40325
90593,0.40325
90594,0.40325
90595,0.40325
90596,0.40325
90597,0.40325
90598,0.40325
90599,0.40325
90600,0.40325
90601,0.40325
90602,0.40325
90603,0.40325
90604,0.40325
90605,0.40325
90606,0.40325
90607,0.40325
90608,0.40325
90609,0.40325
90610,0.40325
90611,0.40325
90612,0.40325
90613,0.40325
90614,0.40325
90615,0.40325
90616,0.40325
90617,0.40325
90618,0.40325
90619,0.40325
90620,0.40325
90621,0.40325
90622,0.40325
90623,0.40325
90624,0.40325
90625,0.40325
90626,0.40325
90627,0.40325
90628,0.40325
90629,0.40325
90630,0.40325
90631,0.40325
90632,0.40325
90633,0.40325
90634,0.40325
90635,0.40325
90636,0.40325
90637,0.40325
90638,0.40325
90639,0.40325
90640,0.40325
90641,0.40325
90642,0.40325
90643,0.40325
90644,0.40325
90645,0.40325
90646,0.40325
90647,0.40325
90648,0.40325
90649,0.40325
90650,0.40325
90651,0.40325
90652,0.40325
90653,0.40325
90654,0.40325
90655,0.40325
90656,0.40325
90657,0.40325
90658,0.40325
90659,0.40325
90660,0.40325
90661,0.40325
90662,0.40325
90663,0.40325
90664,0.40325
90665,0.40325
90666,0.40325
90667,0.40325
90668,0.40325
90669,0.40325
90670,0.40325
90671,0.40325
90672,0.40325
90673,0.40325
90674,0.40325
90675,0.40325
90676,0.40325
90677,0.40325
90678,0.40325
90679,0.40325
90680,0.40325
90681,0.40325
90682,0.40325
90683,0.40325
90684,0.40325
90685,0.40325
90686,0.40325
90687,0.40325
90688,0.40325
90689,0.40325
90690,0.40325
90691,0.40325
90692,0.40325
90693,0.40325
90694,0.40325
90695,0.40325
90696,0.40325
90697,0.40325
90698,0.40325
90699,0.40325
90700,0.40325
90701,0.40325
90702,0.40325
90703,0.40325
90704,0.40325
90705,0.40325
90706,0.40325
90707,0.40325
90708,0.40325
90709,0.40325
90710,0.40325
90711,0.40325
90712,0.40325
90713,0.40325
90714,0.40325
90715,0.40325
90716,0.40325
90717,0.40325
90718,0.40325
90719,0.40325
90720,0.40325
90721,0.40325
90722,0.40325
90723,0.40325
90724,0.40325
90725,0.40325
90726,0.40325
90727,0.40325
90728,0.40325
90729,0.40325
90730,0.40325
90731,0.40325
90732,0.40325
90733,0.40325
90734,0.40325
90735,0.40325
90736,0.40325
90737,0.40325
90738,0.40325
90739,0.40325
90740,0.40325
90741,0.40325
90742,0.40325
90743,0.40325
90744,0.40325
90745,0.40325
90746,0.40325
90747,0.40325
90748,0.40325
90749,0.40325
90750,0.40325
90751,0.40325
90752,0.40325
90753,0.40325
90754,0.40325
90755,0.40325
90756,0.40325
90757,0.40325
90758,0.40325
90759,0.40325
90760,0.40325
90761,0.40325
90762,0.40325
90763,0.40325
90764,0.40325
90765,0.40325
90766,0.40325
90767,0.40325
90768,0.40325
90769,0.40325
90770,0.40325
90771,0.40325
90772,0.40325
90773,0.40325
90774,0.40325
90775,0.40325
90776,0.40325
90777,0.40325
90778,0.40325
90779,0.40325
90780,0.40325
90781,0.40325
90782,0.40325
90783,0.40325
90784,0.40325
90785,0.40325
90786,0.40325
90787,0.40325
90788,0.40325
90789,0.40325
90790,0.40325
90791,0.40325
90792,0.40325
90793,0.40325
90794,0.40325
90795,0.40325
90796,0.40325
90797,0.40325
90798,0.40325
90799,0.40325
90800,0.40325
90801,0.40325
90802,0.40325
90803,0.40325
90804,0.40325
90805,0.40325
90806,0.40325
90807,0.40325
90808,0.40325
90809,0.40325
90810,0.40325
90811,0.40325
90812,0.40325
90813,0.40325
90814,0.40325
90815,0.40325
90816,0.40325
90817,0.40325
90818,0.40325
90819,0.40325
90820,0.40325
90821,0.40325
90822,0.40325
90823,0.40325
90824,0.40325
90825,0.40325
90826,0.40325
90827,0.40325
90828,0.40325
90829,0.40325
90830,0.40325
90831,0.40325
90832,0.40325
90833,0.40325
90834,0.40325
90835,0.40325
90836,0.40325
90837,0.40325
90838,0.40325
90839,0.40325
90840,0.40325
90841,0.40325
90842,0.40325
90843,0.40325
90844,0.40325
90845,0.40325
90846,0.40325
90847,0.40325
90848,0.40325
90849,0.40325
90850,0.40325
90851,0.40325
90852,0.40325
90853,0.40325
90854,0.40325
90855,0.40325
90856,0.40325
90857,0.40325
90858,0.40325
90859,0.40325
90860,0.40325
90861,0.40325
90862,0.40325
90863,0.40325
90864,0.40325
90865,0.40325
90866,0.40325
90867,0.40325
90868,0.40325
90869,0.40325
90870,0.40325
90871,0.40325
90872,0.40325
90873,0.40325
90874,0.40325
90875,0.40325
90876,0.40325
90877,0.40325
90878,0.40325
90879,0.40325
90880,0.40325
90881,0.40325
90882,0.40325
90883,0.40325
90884,0.40325
90885,0.40325
90886,0.40325
90887,0.40325
90888,0.40325
90889,0.40325
90890,0.40325
90891,0.40325
90892,0.40325
90893,0.40325
90894,0.40325
90895,0.40325
90896,0.40325
90897,0.40325
90898,0.40325
90899,0.40325
90900,0.40325
90901,0.40325
90902,0.40325
90903,0.40325
90904,0.40325
90905,0.40325
90906,0.40325
90907,0.40325
90908,0.40325
90909,0.40325
90910,0.40325
90911,0.40325
90912,0.40325
90913,0.40325
90914,0.40325
90915,0.40325
90916,0.40325
90917,0.40325
90918,0.40325
90919,0.40325
90920,0.40325
90921,0.40325
90922,0.40325
90923,0.40325
90924,0.40325
90925,0.40325
90926,0.40325
90927,0.40325
90928,0.40325
90929,0.40325
90930,0.40325
90931,0.40325
90932,0.40325
90933,0.40325
90934,0.40325
90935,0.40325
90936,0.40325
90937,0.40325
90938,0.40325
90939,0.40325
90940,0.40325
90941,0.40325
90942,0.40325
90943,0.40325
90944,0.40325
90945,0.40325
90946,0.40325
90947,0.40325
90948,0.40325
90949,0.40325
90950,0.40325
90951,0.40325
90952,0.40325
90953,0.40325
90954,0.40325
90955,0.40325
90956,0.40325
90957,0.40325
90958,0.40325
90959,0.40325
90960,0.40325
90961,0.40325
90962,0.40325
90963,0.40325
90964,0.40325
90965,0.40325
90966,0.40325
90967,0.40325
90968,0.40325
90969,0.40325
90970,0.40325
90971,0.40325
90972,0.40325
90973,0.40325
90974,0.40325
90975,0.40325
90976,0.40325
90977,0.40325
90978,0.40325
90979,0.40325
90980,0.40325
90981,0.40325
90982,0.40325
90983,0.40325
90984,0.40325
90985,0.40325
90986,0.40325
90987,0.40325
90988,0.40325
90989,0.40325
90990,0.40325
90991,0.40325
90992,0.40325
90993,0.40325
90994,0.40325
90995,0.40325
90996,0.40325
90997,0.40325
90998,0.40325
90999,0.40325
91000,0.40325
91001,0.40325
91002,0.40325
91003,0.40325
91004,0.40325
91005,0.40325
91006,0.40325
91007,0.40325
91008,0.40325
91009,0.40325
91010,0.40325
91011,0.40325
91012,0.40325
91013,0.40325
91014,0.40325
91015,0.40325
91016,0.40325
91017,0.40325
91018,0.40325
91019,0.40325
91020,0.40325
91021,0.40325
91022,0.40325
91023,0.40325
91024,0.40325
91025,0.40325
91026,0.40325
91027,0.40325
91028,0.40325
91029,0.40325
91030,0.40325
91031,0.40325
91032,0.40325
91033,0.40325
91034,0.40325
91035,0.40325
91036,0.40325
91037,0.40325
91038,0.40325
91039,0.40325
91040,0.40325
91041,0.40325
91042,0.40325
91043,0.40325
91044,0.40325
91045,0.40325
91046,0.40325
91047,0.40325
91048,0.40325
91049,0.40325
91050,0.40325
91051,0.40325
91052,0.40325
91053,0.40325
91054,0.40325
91055,0.40325
91056,0.40325
91057,0.40325
91058,0.40325
91059,0.40325
91060,0.40325
91061,0.40325
91062,0.40325
91063,0.40325
91064,0.40325
91065,0.40325
91066,0.40325
91067,0.40325
91068,0.40325
91069,0.40325
91070,0.40325
91071,0.40325
91072,0.40325
91073,0.40325
91074,0.40325
91075,0.40325
91076,0.40325
91077,0.40325
91078,0.40325
91079,0.40325
91080,0.40325
91081,0.40325
91082,0.40325
91083,0.40325
91084,0.40325
91085,0.40325
91086,0.40325
91087,0.40325
91088,0.40325
91089,0.40325
91090,0.40325
91091,0.40325
91092,0.40325
91093,0.40325
91094,0.40325
91095,0.40325
91096,0.40325
91097,0.40325
91098,0.40325
91099,0.40325
91100,0.40325
91101,0.40325
91102,0.40325
91103,0.40325
91104,0.40325
91105,0.40325
91106,0.40325
91107,0.40325
91108,0.40325
91109,0.40325
91110,0.40325
91111,0.40325
91112,0.40325
91113,0.40325
91114,0.40325
91115,0.40325
91116,0.40325
91117,0.40325
91118,0.40325
91119,0.40325
91120,0.40325
91121,0.40325
91122,0.40325
91123,0.40325
91124,0.40325
91125,0.40325
91126,0.40325
91127,0.40325
91128,0.40325
91129,0.40325
91130,0.40325
91131,0.40325
91132,0.40325
91133,0.40325
91134,0.40325
91135,0.40325
91136,0.40325
91137,0.40325
91138,0.40325
91139,0.40325
91140,0.40325
91141,0.40325
91142,0.40325
91143,0.40325
91144,0.40325
91145,0.40325
91146,0.40325
91147,0.40325
91148,0.40325
91149,0.40325
91150,0.40325
91151,0.40325
91152,0.40325
91153,0.40325
91154,0.40325
91155,0.40325
91156,0.40325
91157,0.40325
91158,0.40325
91159,0.40325
91160,0.40325
91161,0.40325
91162,0.40325
91163,0.40325
91164,0.40325
91165,0.40325
91166,0.40325
91167,0.40325
91168,0.40325
91169,0.40325
91170,0.40325
91171,0.40325
91172,0.40325
91173,0.40325
91174,0.40325
91175,0.40325
91176,0.40325
91177,0.40325
91178,0.40325
91179,0.40325
91180,0.40325
91181,0.40325
91182,0.40325
91183,0.40325
91184,0.40325
91185,0.40325
91186,0.40325
91187,0.40325
91188,0.40325
91189,0.40325
91190,0.40325
91191,0.40325
91192,0.40325
91193,0.40325
91194,0.40325
91195,0.40325
91196,0.40325
91197,0.40325
91198,0.40325
91199,0.40325
91200,0.40325
91201,0.40325
91202,0.40325
91203,0.40325
91204,0.40325
91205,0.40325
91206,0.40325
91207,0.40325
91208,0.40325
91209,0.40325
91210,0.40325
91211,0.40325
91212,0.40325
91213,0.40325
91214,0.40325
91215,0.40325
91216,0.40325
91217,0.40325
91218,0.40325
91219,0.40325
91220,0.40325
91221,0.40325
91222,0.40325
91223,0.40325
91224,0.40325
91225,0.40325
91226,0.40325
91227,0.40325
91228,0.40325
91229,0.40325
91230,0.40325
91231,0.40325
91232,0.40325
91233,0.40325
91234,0.40325
91235,0.40325
91236,0.40325
91237,0.40325
91238,0.40325
91239,0.40325
91240,0.40325
91241,0.40325
91242,0.40325
91243,0.40325
91244,0.40325
91245,0.40325
91246,0.40325
91247,0.40325
91248,0.40325
91249,0.40325
91250,0.40325
91251,0.40325
91252,0.40325
91253,0.40325
91254,0.40325
91255,0.40325
91256,0.40325
91257,0.40325
91258,0.40325
91259,0.40325
91260,0.40325
91261,0.40325
91262,0.40325
91263,0.40325
91264,0.40325
91265,0.40325
91266,0.40325
91267,0.40325
91268,0.40325
91269,0.40325
91270,0.40325
91271,0.40325
91272,0.40325
91273,0.40325
91274,0.40325
91275,0.40325
91276,0.40325
91277,0.40325
91278,0.40325
91279,0.40325
91280,0.40325
91281,0.40325
91282,0.40325
91283,0.40325
91284,0.40325
91285,0.40325
91286,0.40325
91287,0.40325
91288,0.40325
91289,0.40325
91290,0.40325
91291,0.40325
91292,0.40325
91293,0.40325
91294,0.40325
91295,0.40325
91296,0.40325
91297,0.40325
91298,0.40325
91299,0.40325
91300,0.40325
91301,0.40325
91302,0.40325
91303,0.40325
91304,0.40325
91305,0.40325
91306,0.40325
91307,0.40325
91308,0.40325
91309,0.40325
91310,0.40325
91311,0.40325
91312,0.40325
91313,0.40325
91314,0.40325
91315,0.40325
91316,0.40325
91317,0.40325
91318,0.40325
91319,0.40325
91320,0.40325
91321,0.40325
91322,0.40325
91323,0.40325
91324,0.40325
91325,0.40325
91326,0.40325
91327,0.40325
91328,0.40325
91329,0.40325
91330,0.40325
91331,0.40325
91332,0.40325
91333,0.40325
91334,0.40325
91335,0.40325
91336,0.40325
91337,0.40325
91338,0.40325
91339,0.40325
91340,0.40325
91341,0.40325
91342,0.40325
91343,0.40325
91344,0.40325
91345,0.40325
91346,0.40325
91347,0.40325
91348,0.40325
91349,0.40325
91350,0.40325
91351,0.40325
91352,0.40325
91353,0.40325
91354,0.40325
91355,0.40325
91356,0.40325
91357,0.40325
91358,0.40325
91359,0.40325
91360,0.40325
91361,0.40325
91362,0.40325
91363,0.40325
91364,0.40325
91365,0.40325
91366,0.40325
91367,0.40325
91368,0.40325
91369,0.40325
91370,0.40325
91371,0.40325
91372,0.40325
91373,0.40325
91374,0.40325
91375,0.40325
91376,0.40325
91377,0.40325
91378,0.40325
91379,0.40325
91380,0.40325
91381,0.40325
91382,0.40325
91383,0.40325
91384,0.40325
91385,0.40325
91386,0.40325
91387,0.40325
91388,0.40325
91389,0.40325
91390,0.40325
91391,0.40325
91392,0.40325
91393,0.40325
91394,0.40325
91395,0.40325
91396,0.40325
91397,0.40325
91398,0.40325
91399,0.40325
91400,0.40325
91401,0.40325
91402,0.40325
91403,0.40325
91404,0.40325
91405,0.40325
91406,0.40325
91407,0.40325
91408,0.40325
91409,0.40325
91410,0.40325
91411,0.40325
91412,0.40325
91413,0.40325
91414,0.40325
91415,0.40325
91416,0.40325
91417,0.40325
91418,0.40325
91419,0.40325
91420,0.40325
91421,0.40325
91422,0.40325
91423,0.40325
91424,0.40325
91425,0.40325
91426,0.40325
91427,0.40325
91428,0.40325
91429,0.40325
91430,0.40325
91431,0.40325
91432,0.40325
91433,0.40325
91434,0.40325
91435,0.40325
91436,0.40325
91437,0.40325
91438,0.40325
91439,0.40325
91440,0.40325
91441,0.40325
91442,0.40325
91443,0.40325
91444,0.40325
91445,0.40325
91446,0.40325
91447,0.40325
91448,0.40325
91449,0.40325
91450,0.40325
91451,0.40325
91452,0.40325
91453,0.40325
91454,0.40325
91455,0.40325
91456,0.40325
91457,0.40325
91458,0.40325
91459,0.40325
91460,0.40325
91461,0.40325
91462,0.40325
91463,0.40325
91464,0.40325
91465,0.40325
91466,0.40325
91467,0.40325
91468,0.40325
91469,0.40325
91470,0.40325
91471,0.40325
91472,0.40325
91473,0.40325
91474,0.40325
91475,0.40325
91476,0.40325
91477,0.40325
91478,0.40325
91479,0.40325
91480,0.40325
91481,0.40325
91482,0.40325
91483,0.40325
91484,0.40325
91485,0.40325
91486,0.40325
91487,0.40325
91488,0.40325
91489,0.40325
91490,0.40325
91491,0.40325
91492,0.40325
91493,0.40325
91494,0.40325
91495,0.40325
91496,0.40325
91497,0.40325
91498,0.40325
91499,0.40325
91500,0.40325
91501,0.40325
91502,0.40325
91503,0.40325
91504,0.40325
91505,0.40325
91506,0.40325
91507,0.40325
91508,0.40325
91509,0.40325
91510,0.40325
91511,0.40325
91512,0.40325
91513,0.40325
91514,0.40325
91515,0.40325
91516,0.40325
91517,0.40325
91518,0.40325
91519,0.40325
91520,0.40325
91521,0.40325
91522,0.40325
91523,0.40325
91524,0.40325
91525,0.40325
91526,0.40325
91527,0.40325
91528,0.40325
91529,0.40325
91530,0.40325
91531,0.40325
91532,0.40325
91533,0.40325
91534,0.40325
91535,0.40325
91536,0.40325
91537,0.40325
91538,0.40325
91539,0.40325
91540,0.40325
91541,0.40325
91542,0.40325
91543,0.40325
91544,0.40325
91545,0.40325
91546,0.40325
91547,0.40325
91548,0.40325
91549,0.40325
91550,0.40325
91551,0.40325
91552,0.40325
91553,0.40325
91554,0.40325
91555,0.40325
91556,0.40325
91557,0.40325
91558,0.40325
91559,0.40325
91560,0.40325
91561,0.40325
91562,0.40325
91563,0.40325
91564,0.40325
91565,0.40325
91566,0.40325
91567,0.40325
91568,0.40325
91569,0.40325
91570,0.40325
91571,0.40325
91572,0.40325
91573,0.40325
91574,0.40325
91575,0.40325
91576,0.40325
91577,0.40325
91578,0.40325
91579,0.40325
91580,0.40325
91581,0.40325
91582,0.40325
91583,0.40325
91584,0.40325
91585,0.40325
91586,0.40325
91587,0.40325
91588,0.40325
91589,0.40325
91590,0.40325
91591,0.40325
91592,0.40325
91593,0.40325
91594,0.40325
91595,0.40325
91596,0.40325
91597,0.40325
91598,0.40325
91599,0.40325
91600,0.40325
91601,0.40325
91602,0.40325
91603,0.40325
91604,0.40325
91605,0.40325
91606,0.40325
91607,0.40325
91608,0.40325
91609,0.40325
91610,0.40325
91611,0.40325
91612,0.40325
91613,0.40325
91614,0.40325
91615,0.40325
91616,0.40325
91617,0.40325
91618,0.40325
91619,0.40325
91620,0.40325
91621,0.40325
91622,0.40325
91623,0.40325
91624,0.40325
91625,0.40325
91626,0.40325
91627,0.40325
91628,0.40325
91629,0.40325
91630,0.40325
91631,0.40325
91632,0.40325
91633,0.40325
91634,0.40325
91635,0.40325
91636,0.40325
91637,0.40325
91638,0.40325
91639,0.40325
91640,0.40325
91641,0.40325
91642,0.40325
91643,0.40325
91644,0.40325
91645,0.40325
91646,0.40325
91647,0.40325
91648,0.40325
91649,0.40325
91650,0.40325
91651,0.40325
91652,0.40325
91653,0.40325
91654,0.40325
91655,0.40325
91656,0.40325
91657,0.40325
91658,0.40325
91659,0.40325
91660,0.40325
91661,0.40325
91662,0.40325
91663,0.40325
91664,0.40325
91665,0.40325
91666,0.40325
91667,0.40325
91668,0.40325
91669,0.40325
91670,0.40325
91671,0.40325
91672,0.40325
91673,0.40325
91674,0.40325
91675,0.40325
91676,0.40325
91677,0.40325
91678,0.40325
91679,0.40325
91680,0.40325
91681,0.40325
91682,0.40325
91683,0.40325
91684,0.40325
91685,0.40325
91686,0.40325
91687,0.40325
91688,0.40325
91689,0.40325
91690,0.40325
91691,0.40325
91692,0.40325
91693,0.40325
91694,0.40325
91695,0.40325
91696,0.40325
91697,0.40325
91698,0.40325
91699,0.40325
91700,0.40325
91701,0.40325
91702,0.40325
91703,0.40325
91704,0.40325
91705,0.40325
91706,0.40325
91707,0.40325
91708,0.40325
91709,0.40325
91710,0.40325
91711,0.40325
91712,0.40325
91713,0.40325
91714,0.40325
91715,0.40325
91716,0.40325
91717,0.40325
91718,0.40325
91719,0.40325
91720,0.40325
91721,0.40325
91722,0.40325
91723,0.40325
91724,0.40325
91725,0.40325
91726,0.40325
91727,0.40325
91728,0.40325
91729,0.40325
91730,0.40325
91731,0.40325
91732,0.40325
91733,0.40325
91734,0.40325
91735,0.40325
91736,0.40325
91737,0.40325
91738,0.40325
91739,0.40325
91740,0.40325
91741,0.40325
91742,0.40325
91743,0.40325
91744,0.40325
91745,0.40325
91746,0.40325
91747,0.40325
91748,0.40325
91749,0.40325
91750,0.40325
91751,0.40325
91752,0.40325
91753,0.40325
91754,0.40325
91755,0.40325
91756,0.40325
91757,0.40325
91758,0.40325
91759,0.40325
91760,0.40325
91761,0.40325
91762,0.40325
91763,0.40325
91764,0.40325
91765,0.40325
91766,0.40325
91767,0.40325
91768,0.40325
91769,0.40325
91770,0.40325
91771,0.40325
91772,0.40325
91773,0.40325
91774,0.40325
91775,0.40325
91776,0.40325
91777,0.40325
91778,0.40325
91779,0.40325
91780,0.40325
91781,0.40325
91782,0.40325
91783,0.40325
91784,0.40325
91785,0.40325
91786,0.40325
91787,0.40325
91788,0.40325
91789,0.40325
91790,0.40325
91791,0.40325
91792,0.40325
91793,0.40325
91794,0.40325
91795,0.40325
91796,0.40325
91797,0.40325
91798,0.40325
91799,0.40325
91800,0.40325
91801,0.40325
91802,0.40325
91803,0.40325
91804,0.40325
91805,0.40325
91806,0.40325
91807,0.40325
91808,0.40325
91809,0.40325
91810,0.40325
91811,0.40325
91812,0.40325
91813,0.40325
91814,0.40325
91815,0.40325
91816,0.40325
91817,0.40325
91818,0.40325
91819,0.40325
91820,0.40325
91821,0.40325
91822,0.40325
91823,0.40325
91824,0.40325
91825,0.40325
91826,0.40325
91827,0.40325
91828,0.40325
91829,0.40325
91830,0.40325
91831,0.40325
91832,0.40325
91833,0.40325
91834,0.40325
91835,0.40325
91836,0.40325
91837,0.40325
91838,0.40325
91839,0.40325
91840,0.40325
91841,0.40325
91842,0.40325
91843,0.40325
91844,0.40325
91845,0.40325
91846,0.40325
91847,0.40325
91848,0.40325
91849,0.40325
91850,0.40325
91851,0.40325
91852,0.40325
91853,0.40325
91854,0.40325
91855,0.40325
91856,0.40325
91857,0.40325
91858,0.40325
91859,0.40325
91860,0.40325
91861,0.40325
91862,0.40325
91863,0.40325
91864,0.40325
91865,0.40325
91866,0.40325
